id	item_group_id	title	description	link	image_link	availability	price	sale_price	brand	condition	identifier_exists	google_product_category	product_type
6557		*Valentines love Boxes*	To Share or Not to Share with your sweetie? That is the Question! This colossal assorted fine chocolate box is packed to the brim with Toffees, Pecan Snappers, Nut Clusters, Cremes, Caramels & Bark in a variety of Rich Milk Chocolate, Lucious Dark Chocolate & White Chocolate. Oh, and how could we forget, little Solid milk chocolate hearts spread throughout!	https://candylandstore.com/shop/valentines-day-chocolate-assortment/	https://candylandstore.com/wp-content/uploads/2017/01/Valentine.jpg	in_stock	29.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Fine Chocolates > Gourmet Chocolate Gift Boxes > Holidays
154105		1 Gallon 2025 Happy Birthday	1 Gallon 2025 Happy Birthday	https://candylandstore.com/shop/1-gallon-2025-happy-birthday/	https://candylandstore.com/wp-content/uploads/2025/06/1-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Chicago Mix
4059		1 Gallon Air Force Popcorn Tin	#gallery-2 { margin: auto; } #gallery-2 .gallery-item { float: left; margin-top: 10px; text-align: center; width: 25%; } #gallery-2 img { border: 2px solid #cfcfcf; } #gallery-2 .gallery-caption { margin-left: 0; } /* see gallery_shortcode() in wp-includes/media.php */ 1 Gallon Air Force Tin	https://candylandstore.com/shop/1-gallon-air-force-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/09/Screen-Shot-2016-09-24-at-11.26.01-AM.png	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Military Tins > Popcorn Tins
4018		1 Gallon Army Popcorn Tin	#gallery-3 { margin: auto; } #gallery-3 .gallery-item { float: left; margin-top: 10px; text-align: center; width: 25%; } #gallery-3 img { border: 2px solid #cfcfcf; } #gallery-3 .gallery-caption { margin-left: 0; } /* see gallery_shortcode() in wp-includes/media.php */ 1 Gallon Army popcorn tin	https://candylandstore.com/shop/1-gallon-army-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/09/Screen-Shot-2016-09-24-at-11.22.25-AM.png	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Military Tins > Popcorn Tins
159072		1 Gallon Bee Kind	1 Gallon Bee Kind	https://candylandstore.com/shop/1-gallon-bee-kind/	https://candylandstore.com/wp-content/uploads/2026/03/42-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Easter > Holidays
3786		1 Gallon Candyland Popcorn Tin	1 Gallon Candyland Popcorn Tin	https://candylandstore.com/shop/candyland-popcorn-tin-1-gallon/	https://candylandstore.com/wp-content/uploads/2016/09/2.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Chicago Mix
56173		1 Gallon Checking it Twice	1 Gallon Checking it Twice	https://candylandstore.com/shop/1-gallon-checking-it-twice/	https://candylandstore.com/wp-content/uploads/2020/10/White-Simple-Illustrated-Happy-Birthday-Greeting-Card-3.png	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Christmas > Christmas Popcorn Tins
149135		1 Gallon Classic Nutcracker	1 Gallon Classic Nutcracker	https://candylandstore.com/shop/1-gallon-classic-nutcracker/	https://candylandstore.com/wp-content/uploads/2024/07/12-2.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Chicago Mix > Christmas
159128		1 Gallon Congratulations	1 Gallon Congratulations	https://candylandstore.com/shop/1-gallon-congratulations/	https://candylandstore.com/wp-content/uploads/2026/03/41-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Corporate Events > Popcorn Tins
49859		1 Gallon Dazzling	1 Gallon Dazzling	https://candylandstore.com/shop/1-gallon-dazzling/	https://candylandstore.com/wp-content/uploads/2020/05/1G-DAZZLING.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Christmas > Christmas Popcorn Tins
159118		1 Gallon Fall Harvest	1 Gallon Fall Harvest	https://candylandstore.com/shop/1-gallon-fall-harvest/	https://candylandstore.com/wp-content/uploads/2026/03/40-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Holidays > Popcorn Tins
93648		1 Gallon Freshly Popped	POPCORN TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/1-gallon-freshly-popped/	https://candylandstore.com/wp-content/uploads/2021/10/FRESHLY-POPPED.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Chicago Mix
154841		1 Gallon Frightful Fun	1 Gallon Frightful Fun	https://candylandstore.com/shop/1-gallon-frightful-fun/	https://candylandstore.com/wp-content/uploads/2025/08/3.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Corporate Events > Halloween
49871		1 Gallon Fun in the Sun	1 Gallon Fun in the Sun	https://candylandstore.com/shop/1-gallon-fun-in-the-sun/	https://candylandstore.com/wp-content/uploads/2020/05/FUN-IN-THE-SUN.-.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Holidays
4161		1 Gallon Green Bay Packers	1 Gallon Green Bay Packers	https://candylandstore.com/shop/1-gallon-green-bay-packers/	https://candylandstore.com/wp-content/uploads/2016/09/packers-1-gallon-.jpg	in_stock	24.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
75499		1 Gallon Happy Easter	1 Gallon Happy Easter	https://candylandstore.com/shop/1-gallon-happy-easter/	https://candylandstore.com/wp-content/uploads/2021/01/1G-EASTER.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Easter > Holidays
91039		1 Gallon Happy Halloween	1 Gallon Happy Halloween	https://candylandstore.com/shop/1-gallon-happy-halloween-new/	https://candylandstore.com/wp-content/uploads/2021/09/1-G-HAPPY-HALLOWEEN.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Corporate Events > Halloween
157982		1 Gallon Hearts Galore	1 Gallon Hearts Galore	https://candylandstore.com/shop/1-gallon-hearts-galore-coming-soon/	https://candylandstore.com/wp-content/uploads/2025/06/2-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Holidays > Mother’s Day
17664		1 Gallon Hocus Pocus	Available in larger sizes! POPCORN TINS PROUDLY MADE IN USA Volume Discounts: 5% off for 25-49 tins 10% off for 50-149 tins 15% off for 150+ tins	https://candylandstore.com/shop/1-gallon-golden-thank-2/	https://candylandstore.com/wp-content/uploads/2018/10/611x7048S-HocusPocus_dwnld-scaled.jpg	in_stock	18.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Popcorn Tins
154125		1 Gallon Holiday POP	1 Gallon Holiday POP	https://candylandstore.com/shop/1-gallon-holiday-pop/	https://candylandstore.com/wp-content/uploads/2025/06/4-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Chicago Mix > Christmas
159108		1 Gallon Indigo Stripes	1 Gallon Indigo Stripes	https://candylandstore.com/shop/1-gallon-indigo-stripes/	https://candylandstore.com/wp-content/uploads/2026/03/39-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Father's Day > Holidays
137851		1 Gallon Just For Fun!	POPCORN TINS PROUDLY MADE IN THE USA	https://candylandstore.com/shop/1-gallon-just-for-fun/	https://candylandstore.com/wp-content/uploads/2023/03/fun-in-the-sun-best-seller.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Chicago Mix
4151		1 Gallon MN Twins	1 Gallon MN Twins	https://candylandstore.com/shop/1-gallon-mn-twins/	https://candylandstore.com/wp-content/uploads/2016/09/1g-MN-twins.jpg	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
4116		1 Gallon MN Vikings	1 Gallon MN Vikings	https://candylandstore.com/shop/1-gallon-mn-vikings/	https://candylandstore.com/wp-content/uploads/2016/09/MN-vikings.jpg	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
4131		1 Gallon MN Wild	1 Gallon MN Wild	https://candylandstore.com/shop/1-gallon-mn-wild/	https://candylandstore.com/wp-content/uploads/2016/09/3799423.jpg.webp	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
142261		1 Gallon Santa With Reindeer	1 Gallon Santa With Reindeer	https://candylandstore.com/shop/1-gallon-santa-with-reindeer-new/	https://candylandstore.com/wp-content/uploads/2023/09/11-2.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Chicago Mix > Christmas
159098		1 Gallon Spring Blooms	1 Gallon Spring Blooms	https://candylandstore.com/shop/1-gallon-spring-blooms/	https://candylandstore.com/wp-content/uploads/2026/03/38-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Easter > Holidays
159088		1 Gallon Stars & Stripes	1 Gallon Stars & Stripes	https://candylandstore.com/shop/1-gallon-stars-stripes/	https://candylandstore.com/wp-content/uploads/2026/03/37-1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Father's Day > Holidays
78159		1 Gallon Thank You	1 Gallon Thank You	https://candylandstore.com/shop/1-gallon-thank-you-new/	https://candylandstore.com/wp-content/uploads/2021/02/thank-you-1g.png	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Corporate Events > Holidays
8259		1 Gallon TIMBERWOLVES Popcorn Tin	POPCORN TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/1-gallon-timberwolves-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2017/11/TimberPuppies1Gal.jpg	in_stock	26.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
14374		1 Gallon Vintage Christmas Popcorn Tin	1 Gallon Vintage Christmas Popcorn Tin	https://candylandstore.com/shop/1-gallon-vintage-christmas-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2018/10/Vintage-Christmas.png	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Christmas > Christmas Popcorn Tins
133831		1 Gallon With Love	1 Gallon With Love	https://candylandstore.com/shop/1-gallon-heartwarming/	https://candylandstore.com/wp-content/uploads/2023/01/1.jpg	in_stock	20.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	1 Gallon Popcorn Tins > Birthdays > Holidays
8320		1lb Plus Chocolate Assortment Gift Box	To Share or Not to Share? That is the Question! This colossal 1 Pound Plus some assorted fine chocolate box is packed to the brim with Toffees, Pecan Snappers, Nut Clusters, Cremes, Caramels & Bark in a variety of Rich Milk Chocolate, Lucious Dark Chocolate & White Chocolate.	https://candylandstore.com/shop/holiday-chocolate-assortment-gift-box/	https://candylandstore.com/wp-content/uploads/2017/11/ChocolateBox3.jpeg	in_stock	36.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chocolate Boxes - Corporate > Christmas > Christmas Sweets & Treats
113484		1lb Plus Chocolates for the Lady	For the lady of the house, MOM. This colossal 1 Pound Plus some assorted fine chocolate box is packed to the brim with Toffees, Pecan Snappers, Nut Clusters, Cremes, Caramels & Bark in a variety of Rich Milk Chocolate, Lucious Dark Chocolate & White Chocolate.	https://candylandstore.com/shop/1lb-plus-chocolates-for-the-lady/	https://candylandstore.com/wp-content/uploads/2022/04/ladybug-box-2022.png	in_stock	36.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Fine Chocolates > Gourmet Chocolate Gift Boxes > Mother’s Day
154170		2 Gallon 2025 Happy Birthday	2 Gallon 2025 Happy Birthday	https://candylandstore.com/shop/2-gallon-2025-happy-birthday/	https://candylandstore.com/wp-content/uploads/2025/06/1-2.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Corporate Events
115382		2 Gallon Autumn Vibes	POPCORN TINS PROUDLY MADE IN USA Volume Discounts: 5% off for 25-49 tins 10% off for 50-149 tins 15% off for 150+ tins	https://candylandstore.com/shop/2-gallon-autumn-new/	https://candylandstore.com/wp-content/uploads/2022/06/SWEATER-WEATHER-AUTUM.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Holidays > Thanksgiving
159168		2 Gallon Bee Kind	2 Gallon Bee Kind	https://candylandstore.com/shop/2-gallon-bee-kind/	https://candylandstore.com/wp-content/uploads/2026/03/43-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Mother’s Day > Popcorn Tins
1017		2 Gallon Candyland Popcorn Tin	2 Gallon Candyland Popcorn Tin	https://candylandstore.com/shop/candyland-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/07/1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Christmas Popcorn Tins
149217		2 Gallon Classic Nutcracker	2 Gallon Classic Nutcracker	https://candylandstore.com/shop/2-gallon-classic-nutcracker/	https://candylandstore.com/wp-content/uploads/2025/09/7.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Christmas Popcorn Tins
159204		2 Gallon Congratulations	2 Gallon Congratulations	https://candylandstore.com/shop/2-gallon-congratulations/	https://candylandstore.com/wp-content/uploads/2026/03/44-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Corporate Events > Popcorn Tins
141094		2 Gallon Diamonds	2 Gallon Diamonds	https://candylandstore.com/shop/2-gallon-diamond-new/	https://candylandstore.com/wp-content/uploads/2023/06/2G-DIAMONDS.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Corporate Events
122057		2 Gallon Emerald Snowfall	2 Gallon Emerald Snowfall	https://candylandstore.com/shop/2-gallon-emerald-snowfall-new/	https://candylandstore.com/wp-content/uploads/2022/10/emeral2g.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Christmas
159192		2 Gallon Fall Harvest	2 Gallon Fall Harvest	https://candylandstore.com/shop/2-gallon-fall-harvest/	https://candylandstore.com/wp-content/uploads/2026/03/45-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Popcorn Tins > Thanksgiving
17423		2 Gallon Falling Leaves	2 Gallon Falling Leaves	https://candylandstore.com/shop/2-gallon-falling-leaves-2/	https://candylandstore.com/wp-content/uploads/2019/09/2GallonFalling-Leaves.png	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Holidays
86073		2 Gallon Freshly Popped	2 Gallon Freshly Popped	https://candylandstore.com/shop/2-gallon-freshly-popped-new/	https://candylandstore.com/wp-content/uploads/2021/05/2g-top-seller-fresh-pop.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Chicago Mix
149191		2 Gallon Frightful Fun	2 Gallon Frightful Fun	https://candylandstore.com/shop/2-gallon-frightful-fun/	https://candylandstore.com/wp-content/uploads/2025/06/4-2.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Halloween > Holidays
51993		2 Gallon Fun In The Sun	2 Gallon Fun In The Sun	https://candylandstore.com/shop/2-gallon-fun-in-the-sun/	https://candylandstore.com/wp-content/uploads/2020/06/2-summer-vibes.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Chicago Mix
122184		2 Gallon Golden Swirls	2 Gallon Golden Swirls	https://candylandstore.com/shop/2-gallon-heart-warming-new/	https://candylandstore.com/wp-content/uploads/2022/10/GOLDEN-SWIRL-.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Christmas Popcorn Tins > Popcorn Tins
75486		2 Gallon Happy Easter	2 Gallon Happy Easter	https://candylandstore.com/shop/happy-easter/	https://candylandstore.com/wp-content/uploads/2021/01/2gEaster-tin.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Easter
157995		2 Gallon Hearts Galore	2 Gallon Hearts Galore	https://candylandstore.com/shop/2-gallon-hearts-galore-coming-soon/	https://candylandstore.com/wp-content/uploads/2025/06/2-2.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Mother’s Day > Popcorn Tins
91690		2 Gallon Hometown Holiday	POPCORN TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/2-gallon-hometown-holiday-new/	https://candylandstore.com/wp-content/uploads/2021/09/Untitled-design-43.png	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Christmas > Corporate Events
159180		2 Gallon Indigo Stripes	2 Gallon Indigo Stripes	https://candylandstore.com/shop/2-gallon-indigo-stripes/	https://candylandstore.com/wp-content/uploads/2026/03/46-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Corporate Events > Father's Day
122170		2 Gallon Just for Fun	2 Gallon Just for Fun	https://candylandstore.com/shop/2-gallon-just-for-fun-new/	https://candylandstore.com/wp-content/uploads/2022/10/2G-HOT-FUN.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Corporate Events
155127		2 Gallon Lamplight Village	2 Gallon Lamplight Village	https://candylandstore.com/shop/2-gallon-lamplight-village/	https://candylandstore.com/wp-content/uploads/2025/09/6.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Christmas Popcorn Tins
148248		2 Gallon Mother’s Day Tin	Treat Mom with a gift she’ll LOVE!	https://candylandstore.com/shop/2-gallon-mothers-day/	https://candylandstore.com/wp-content/uploads/2024/04/Mothersday15t.jpeg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Holidays > Mother’s Day
122087		2 Gallon Peppermint Snowman	2 Gallon Peppermint Snowman	https://candylandstore.com/shop/2-gallon-peppermint-snowman-new/	https://candylandstore.com/wp-content/uploads/2022/10/peppermint-snowman.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Christmas
150414		2 Gallon Santa with Reindeer	2 Gallon Santa with Reindeer	https://candylandstore.com/shop/2-gallon-santa-with-reindeer/	https://candylandstore.com/wp-content/uploads/2024/11/2024-holiday-tins-santa-with-deer.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Christmas
136384		2 Gallon Shamrock	Limited Edition! Now accepting pre-orders for the week of St. Patrick’s Day!	https://candylandstore.com/shop/2-gallon-shamrock-new/	https://candylandstore.com/wp-content/uploads/2023/02/shamrock-2gallon.png	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Holidays > Popcorn Tins
159138		2 Gallon Spring Blooms	2 Gallon Spring Blooms	https://candylandstore.com/shop/2-gallon-spring-blooms/	https://candylandstore.com/wp-content/uploads/2026/03/47-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Easter > Holidays
122136		2 Gallon Star Spangled	2 Gallon Star Spangled	https://candylandstore.com/shop/2-gallon-star-spangled-new/	https://candylandstore.com/wp-content/uploads/2022/10/2G-SPANGLED-JULY.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Birthdays > Corporate Events
159156		2 Gallon Stars & Stripes	2 Gallon Stars & Stripes	https://candylandstore.com/shop/2-gallon-stars-stripes/	https://candylandstore.com/wp-content/uploads/2026/03/48-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Father's Day > Holidays
149046		2 Gallon Thank you!	2 Gallon Thank you!	https://candylandstore.com/shop/2-gallon-thank-you/	https://candylandstore.com/wp-content/uploads/2024/07/best-seller-thank-you-.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Chicago Mix > Corporate Events
158010		2 Gallon With Love	2 Gallon With Love	https://candylandstore.com/shop/2-gallon-with-love-coming-soon/	https://candylandstore.com/wp-content/uploads/2025/06/3-2.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Mother’s Day > Popcorn Tins
154199		2 Gallon Woodland Holiday	2 Gallon Woodland Holiday	https://candylandstore.com/shop/2-gallon-woodland-holiday/	https://candylandstore.com/wp-content/uploads/2025/06/5-1.jpg	in_stock	30.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	2 gallon Popcorn Tins > Christmas > Christmas Popcorn Tins
5132		2lb Holiday Chocolate Assortment Box	To Share or Not to Share? That is the Question! This colossal 2 pound assorted fine chocolate box is packed to the brim with Toffees, Pecan Snappers, Nut Clusters, Cremes, Caramels & Bark in a variety of Rich Milk Chocolate, Lucious Dark Chocolate & White Chocolate.	https://candylandstore.com/shop/2lb-holiday-chocolate-assortment-box/	https://candylandstore.com/wp-content/uploads/2016/11/Christmas-Box.jpg	in_stock	53.95 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Chocolate Boxes - Corporate > Christmas > Christmas Sweets & Treats
4069		3 Gallon Air Force Popcorn Tin	#gallery-3 { margin: auto; } #gallery-3 .gallery-item { float: left; margin-top: 10px; text-align: center; width: 25%; } #gallery-3 img { border: 2px solid #cfcfcf; } #gallery-3 .gallery-caption { margin-left: 0; } /* see gallery_shortcode() in wp-includes/media.php */ 3 Gallon Air Force Tin	https://candylandstore.com/shop/3-gallon-air-force-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/09/2949414.jpg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Military Tins > Popcorn Tins
4027		3 Gallon Army Popcorn Tin	#gallery-2 { margin: auto; } #gallery-2 .gallery-item { float: left; margin-top: 10px; text-align: center; width: 25%; } #gallery-2 img { border: 2px solid #cfcfcf; } #gallery-2 .gallery-caption { margin-left: 0; } /* see gallery_shortcode() in wp-includes/media.php */ 3 Gallon Army Popcorn Tin	https://candylandstore.com/shop/3-gallon-army-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/09/2882725.jpg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Military Tins > Popcorn Tins
4202		3 Gallon Green Bay Packers	3 Gallon Green Bay Packers	https://candylandstore.com/shop/3-gallon-green-bay-packers/	https://candylandstore.com/wp-content/uploads/2016/09/packers-3.5-packers-.jpg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
10425		3 Gallon Lynx Popcorn Tin	POPCORN TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/3-gallon-lynx-popcorn-tin-2/	https://candylandstore.com/wp-content/uploads/2018/04/Screen-Shot-2018-04-29-at-6.52.47-PM.png	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
4047		3 Gallon Marines Popcorn Tin	#gallery-1 { margin: auto; } #gallery-1 .gallery-item { float: left; margin-top: 10px; text-align: center; width: 25%; } #gallery-1 img { border: 2px solid #cfcfcf; } #gallery-1 .gallery-caption { margin-left: 0; } /* see gallery_shortcode() in wp-includes/media.php */ 3 Gallon Marines Popcorn Tin	https://candylandstore.com/shop/3-gallon-marines-popcorn-tin/	https://candylandstore.com/wp-content/uploads/2016/09/2949014.jpg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Military Tins > Popcorn Tins
4171		3 Gallon MN Twins	3 Gallon MN Twins	https://candylandstore.com/shop/3-gallon-mn-twins/	https://candylandstore.com/wp-content/uploads/2016/09/3g-MN-twins.jpg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
4214		3 Gallon MN Vikings	3 Gallon MN Vikings	https://candylandstore.com/shop/3-gallon-mn-vikings/	https://candylandstore.com/wp-content/uploads/2016/09/3g-mn-vikings.jpeg	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
4226		3 Gallon MN Wild	POPCORN TINS PROUDLY MADE IN USA	https://candylandstore.com/shop/3-gallon-mn-wild/	https://candylandstore.com/wp-content/uploads/2016/09/3785523.jpg.webp	in_stock	41.00 USD		Candyland	new	no	Food, Beverages & Tobacco > Food Items > Candy & Chocolate	Popcorn Tins > Sport Tins
